id,name,description,short_description,founded_on,operating_status,company_type,num_employees_enum,rank_org,rank_org_company,rank_delta_d7,rank_delta_d30,rank_delta_d90,linkedin,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_bounce_rate,semrush_visit_duration,semrush_visit_pageviews,semrush_global_rank,funding_total_usd,equity_funding_total_usd,last_equity_funding_total_usd,num_funding_rounds,last_funding_total_usd,last_equity_funding_type,num_investors,funding_stage,last_funding_type,ipo_status,stock_symbol,ipo_valuation_usd,ipo_amount_raised_usd,categories,locations,city,region,country,num_founders,founders,acquisition_status,num_acquisitions,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,hub_tags,num_org_similarities,is_hub_tag_present,has_siftery_profile,is_num_founders_missing,has_website_traffic,semrush_bounce_rate_missing,semrush_visit_duration_missing,semrush_visit_pageviews_missing,semrush_global_rank_missing,has_funding_total_usd,has_equity_funding_total_usd,has_last_equity_funding_total_usd,has_last_funding_total_usd,has_num_funding_rounds,has_last_funding_at,has_ipqwery_num_patent_granted,has_ipqwery_num_trademark_registered
4ea8e14d-cd91-4d11-9c0a-8f736eecda39,Community Heritage Financial,"Community Heritage Financial, Inc. (the “Company”), the parent company for its wholly-owned subsidiaries Middletown Valley Bank (the “Bank”) and Millennium Financial Group, Inc. (“Mlend”), was established in November 2018 under the laws of the State of Maryland to serve as the holding company for the Bank. The Company is regulated under the Bank Holding Company Act of 1956, as amended, and is subject to regulation, supervision, and examination by the Federal Reserve Board.",Community Heritage Financial is the parent company for its wholly-owned subsidiaries,2018-01-01,active,for_profit,101-250,211261,200282,0.0,1.1,-0.5,unknown,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,38500000.0,11400000.0,11400000.0,3.0,12100000.0,post_ipo_equity,1.0,ipo,post_ipo_debt,public,CMHF,0.0,0.0,"Banking,Financial Services","Middletown,Connecticut,United States,North America",Middletown,Connecticut,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,4.0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
c52d2d31-49b6-4e56-943a-4610e2592917,SpoiledChild,SpoiledChild is an e-commerce company that sells hair products and skin products. The company uses AI technology to provide personalized formulas for different hair and skincare products.,SpoiledChild is an e-commerce company that sells hair products and skin products.,2022-01-01,active,for_profit,51-100,211362,200379,0.0,0.2,-0.6,https://www.linkedin.com/company/spoiledchild%E2%84%A2,1815401.0,1629300.66666667,0.477818489083247,0.6805,445.0,2.9409,30260.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Beauty,Consumer Goods,Cosmetics,E-Commerce","New York,New York,United States,North America",New York,New York,United States,1.0,Shiran Holtzman Erel,Independent,0.0,0.0,5.0,unknown,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
169327dc-74ae-4af2-a887-b3d810be6d4e,Nearsure,"Nearsure is a computer software company that specializes in the fields of staffing, software development, Node.js, mobile, and frontend web development. The company helps companies augment their software development teams efficiently.

It was founded in 2018 and headquartered in Los Angeles, California.",Nearsure helps companies augment their software development teams efficiently.,2018-01-02,active,for_profit,501-1000,211785,200777,0.0,1.0,-2.6,https://www.linkedin.com/company/nearsure/,25168.0,30777.8333333333,-0.0388023220287198,0.7432,368.0,1.7653,914963.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,m_and_a,Unknown,private,N/A,0.0,0.0,"Outsourcing,Software,Staffing Agency","Los Angeles,California,United States,North America",Los Angeles,California,United States,4.0,"Alejandro Morales Hermin,Gonzalo Rusiñol,Iang Yim,Marcelo Lopez",Acquired,0.0,0.0,0.0,unknown,5.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
51b68b67-4229-4235-892e-7eebb497c55c,Fiber AI,"We automate prospecting & outbound marketing for enterprises. Fiber AI is a reimagined, AI-powered Marketo for enterprises. Customers choose us because we automatically find prospects, research them, and hyper-personalize outbound messages that get 80% open rates, which is 4x the industry standard.",Automating prospecting & outbound marketing for enterprises.,2023-01-01,active,for_profit,1-10,211791,200783,0.1,0.0,-0.5,https://www.linkedin.com/company/fiberai/,1681.0,6505.33333333333,-0.430362588952897,0.7394,276.0,1.9054,5329015.0,0.0,0.0,0.0,2.0,0.0,seed,7.0,seed,seed,private,N/A,0.0,0.0,"Artificial Intelligence (AI),B2B,Digital Marketing,Marketing Automation,SaaS,Sales Automation","San Francisco,California,United States,North America",San Francisco,California,United States,2.0,"Adi Agashe,Neel Mehta",Independent,0.0,0.0,0.0,unknown,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
05236b1b-0209-4367-a505-e41b7e059d7b,NEO Home Loans,"NEO Home Loans provides guidance services for home buying. They also provide mortgage advice, discovery consultation, total cost analysis, mortgage strategy, pre-underwriting, and wealth maximization.",NEO Home Loans provides long-term wealth strategy services.,2021-01-01,active,for_profit,251-500,213853,202733,-0.2,2.7,3.5,https://www.linkedin.com/company/neo-home-loans/,10186.0,16906.8333333333,-0.659103078982597,0.4617,659.0,4.7414,1845140.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Finance,Property Development,Real Estate","Oak Brook,Illinois,United States,North America",Oak Brook,Illinois,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
9e466306-12db-4927-80f7-e981eab1e26f,KYOCERA AVX,"KYOCERA AVX is a manufacturer and supplier of advanced electronic components such as capacitors, inductors, filters, resistors, couplers, diodes, and circuit protection devices, as well as a wide range of novel sensor, control, connection, and antenna solutions. KYOCERA AVX develops, manufactures, and sells advanced capacitors, antennas, interconnects, circuit protection and timing devices, sensors, controls, filters, fuses, diodes, resistors, couplers, and inductors for use in international 5G, IoT, aerospace, automotive, consumer electronics, industrial, medical, and military markets.","KYOCERA AVX is a manufacturer and supplier of electronic components, interconnect, sensor, control, and antenna solutions.",2021-10-01,active,for_profit,10001+,214659,203506,0.2,1.1,-0.4,https://www.linkedin.com/company/kavxcorp,46784.0,57177.5,-0.218951902368988,0.4916,363.0,3.0482,563917.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Electrical Distribution,Electronics,Industrial,Manufacturing","Fountain Inn,South Carolina,United States,North America",Fountain Inn,South Carolina,United States,2.0,unknown,Independent,0.0,447.0,111.0,unknown,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
010541b7-3d58-48ab-bb0b-ce5dbf4cbd6c,Saifr,"Saifr helps organizations streamline the process of creating, reviewing, and approving communications using AI and collaboration tools.  Saifr used robust data to create our natural language processing (NLP) models.  These models, which can be accessed via API or SaifrReview™, enable marketing and compliance teams to create compliant communications faster, less expensively, and more collaboratively.",Saifr uses AI to help organizations efficiently create public communications that meet regulatory and brand requirements.,2020-09-01,active,for_profit,51-100,215078,203903,-0.2,-0.9,-1.7,https://www.linkedin.com/company/saifr,10227.0,5160.83333333333,0.293083828549753,0.1628,520.0,9.4723,1839597.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Artificial Intelligence (AI),Finance,Information Services,Information Technology,Marketing,Professional Services","Boston,Massachusetts,United States,North America",Boston,Massachusetts,United States,1.0,Vallaix Herard,Acquirer,1.0,0.0,0.0,unknown,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2e34d5bb-3f53-4247-9929-289d6977c77c,Another Axiom,"Another Axiom is a game developer, most known for the development of its metaverse game, Gorilla Tag.","Another Axiom is a game developer, most known for the development of its metaverse game, Gorilla Tag.",2021-01-01,active,for_profit,11-50,216187,204959,0.2,1.6,-0.1,unknown,5679.0,6512.83333333333,1.79478346456693,0.4962,265.0,2.8928,2773640.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,Metaverse,"Casas Adobes,Arizona,United States,North America",Casas Adobes,Arizona,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
279d961c-1f9c-43e9-9b05-6af775871c6f,Nuuly,"Nuuly is a clothing subscription rental experience from the Anthropologie, Free People and Urban Outfitters family.","Nuuly is a clothing subscription rental experience from the Anthropologie, Free People and Urban Outfitters family.",2019-01-01,active,for_profit,101-250,216635,205384,1.7,0.4,-1.0,https://www.linkedin.com/company/nuuly/,3022358.0,2564445.16666667,-0.011942571306118,0.5109,589.0,7.9996,19242.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,Retail,"Philadelphia,Pennsylvania,United States,North America",Philadelphia,Pennsylvania,United States,1.0,David Hayne,Independent,0.0,0.0,0.0,unknown,13.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
f067d9f4-3e24-43c2-89d3-f31af769d3a8,MyMenopauseRx,"MyMenopauseRx is a virtual doctor's office and healthcare company devoted to menopause healthcare.  Women benefit from personalized evidenced-based holistic treatment plans, prescription treatments, lab testing and preventative medicine counseling focused on healthy aging in perimenopause and menopause,  Our virtual front door connects women from their home or place of work to the menopause healthcare they need to feel, sleep and live well at midlife and beyond.","MyMenopauseRx is an virtual doctor's office empowering midlife women, employers & health plans with science based menopause healthcare.",2021-01-08,active,for_profit,1-10,216875,205615,0.0,1.5,0.0,https://www.linkedin.com/company/mymenopauserx/,35565.0,24556.5,-0.466375585163846,0.7997,675.0,2.9452,698117.0,0.0,0.0,0.0,1.0,0.0,Unknown,1.0,Unknown,non_equity_assistance,private,N/A,0.0,0.0,"Health Care,Personal Health,Wellness,Women's","Wheaton,Illinois,United States,North America",Wheaton,Illinois,United States,2.0,"Barbra Hanna,Steven Hanna",Independent,0.0,0.0,0.0,unknown,5.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
e5f9b005-126d-4c40-938c-bc34055e8834,Inspira Education,Inspira Education Group is a company that provides an interactive platform designed to support students for admissions process.,Inspira Education Group is a company that provides an interactive platform designed to support students for admissions process.,2020-01-01,active,for_profit,11-50,217051,205784,0.1,0.0,-0.4,https://www.linkedin.com/company/inspiraeducation/,2181.0,1717.16666666667,2.557911908646,0.6777,717.0,1.5048,4767204.0,0.0,0.0,0.0,1.0,0.0,seed,3.0,seed,seed,private,N/A,0.0,0.0,"Education,Higher Education,Office Administration","New York,New York,United States,North America",New York,New York,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,4.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
5672fbeb-4a01-42cd-a830-e059e7eebc7a,Edikted,"Edikted is an operator of an online women's fashion boutique intended to offer street style and trend-based clothing.

The company offers inexpensive workplace accessories, party wear, streetwear, and fashionable fashion runway clothing through online retail, providing clients with carefully picked, high-quality goods.","Edikted is a Gen-Z-orientated online fashion brand, heavily influenced by pop culture, technology, and style.",2020-01-01,active,for_profit,101-250,217601,206319,0.0,1.2,-0.2,https://www.linkedin.com/company/edikted,2840052.0,3183940.66666667,-0.0297873735971034,0.3556,565.0,7.466,20380.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Fashion,Retail,Sales","Los Angeles,California,United States,North America",Los Angeles,California,United States,2.0,"Dedy Shwartzberg,Zvika Alon",Independent,0.0,0.0,0.0,unknown,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
85028dcb-0ca6-4d10-9fe6-5274ed667384,Fortreum,"Fortreum is a premier cloud and cybersecurity service provider. Our focus is to simplify the cybersecurity complexities companies must meet to enable their business outcomes- to reducing risk, costs and improving viability for both public and private sector organizations. This includes advisory and/or assessment services for FedRAMP, GovRAMP, DoD SRG, FISMA, NIST SP 800/171, CMMC, ISO, PCI, Executive Cyber Hygiene, Cyber Foundations and Offensive/Compliance penetration testing services.",Fortreum is a leading regulatory audit and technology firm focusing on the business intersect of cloud and cybersecurity.,2021-07-01,active,for_profit,101-250,218150,206838,-0.2,-0.4,-1.7,https://www.linkedin.com/company/fortreum/,4016.0,1893.5,0.788864142538976,0.8623,1040.0,1.5769,3434910.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Cloud Security,Cyber Security","Ashburn,Virginia,United States,North America",Ashburn,Virginia,United States,2.0,"James Leach,Michael Carter",Independent,0.0,0.0,1.0,unknown,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cda35ed2-95ef-4ba4-8109-8532348602e0,AgriGlobal Market,"AgriGlobal Market is a web marketplace  totally specialized in the global B2B Agriculture industry. Our main objective is to connect all the players from the global agri-food industry at the same place and offer them a reliable, safe, and efficient domestic and international trade of all products for the supply chain. 
How to do it? it is simply, through 2 platforms:
* An exports Platform: Two-sided marketplace for global sales.
* A free Social media: The First free social wall for the global agri-business (similar to the LinkedIn one).",Market place for Agricultural exports and first social media specialized in Agribusiness,2021-07-21,active,for_profit,11-50,218224,206908,0.0,0.0,-0.1,https://www.linkedin.com/company/agriglobal-market/,244.0,0.0,-0.32409972299169,1.0,0.0,1.0,13339555.0,1000.0,1000.0,1000.0,1.0,1000.0,seed,1.0,seed,seed,private,N/A,0.0,0.0,"Agriculture,AgTech,E-Commerce","Doral,Florida,United States,North America",Doral,Florida,United States,1.0,Felipe Hurtado,Independent,0.0,0.0,0.0,unknown,8.0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1
af88a889-41c3-4017-bb25-3e263914adfe,Link Logistics Real Estate,"Link Logistics Real Estate offers real estate space for logistics, warehousing and supply chain management solutions.","Link Logistics Real Estate offers real estate space for logistics, warehousing and supply chain management solutions.",2019-01-01,active,for_profit,1001-5000,219014,207658,-0.1,0.1,1.1,https://www.linkedin.com/company/linklogistics/,27505.0,35458.8333333333,-0.13763912839003,0.5545,645.0,2.8967,853298.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Commercial Real Estate,Logistics,Supply Chain Management,Warehousing","New York,New York,United States,North America",New York,New York,United States,1.0,Andrew C. Goodman,Independent,0.0,0.0,0.0,unknown,7.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
f32fbc5c-d445-4187-9793-4697e0d6cb84,Zensors,"From airports and retail to critical infrastructure and hospitality, the future of physical AI lies in large models taking real time actions to drive autonomy between machines, buildings and human interactions across every sector. Imagine buildings that self-tune their environments in real time, airplanes that collectively reroute themselves to improve efficiency, and security frameworks that preemptively adjust to emerging threats. As computers grow, physical AI will mature , delivering a “ChatGPT moment” for real-world operations by combining human and machine capabilities into one adaptive, self-evolving network. Long term, Zensors will expand to a holistic, multi-point intelligence —one that continuously refines and reshapes how we live, work, and move across a seamlessly connected global ecosystem.",Physical AI for the understanding the real world,2019-01-01,active,for_profit,51-100,219604,208215,0.1,0.3,-0.3,https://www.linkedin.com/company/zensors,7745.0,2575.83333333333,4.98069498069498,0.9536,333.0,1.3025,2251250.0,0.0,0.0,0.0,4.0,0.0,seed,8.0,seed,seed,private,N/A,0.0,0.0,unknown,"San Francisco,California,United States,North America",San Francisco,California,United States,2.0,"Anuraag Jain,Chris Harrison",Independent,0.0,0.0,0.0,unknown,7.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
5439f12f-5156-44bb-b621-a4257c7b9daf,Thrift for Good,Thrift for Good is a social enterprise that was inspired by the goal of a sustainable future in which everyone has what they need to thrive. It exists to fuel important projects by reselling donated products and to assist projects and people in need by donating requested items.,Thrift for Good is a charity business that rehomes used clothing and goods.,2020-01-01,active,for_profit,1-10,219990,208576,0.0,-0.1,-0.3,https://www.linkedin.com/company/thrift-for-good,1694.0,3593.0,0.215208034433286,0.3571,782.0,4.5449,5311654.0,50000.0,0.0,0.0,1.0,50000.0,Unknown,1.0,Unknown,grant,private,N/A,0.0,0.0,"Communities,Social Network","Palm,Pennsylvania,United States,North America",Palm,Pennsylvania,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,3.0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1
aa919055-2001-475f-bdc5-1cef619a82ae,BRĒZ,"BRĒZ produces non-alcoholic microdose beverages that blend THC, CBD, and Lion’s Mane mushroom. Crafted with natural flavors from Italian lemons and elderflower and containing trace amounts of ethanol, these drinks offer a refreshing, social alternative to traditional alcoholic beverages. BRĒZ promotes an uplifting experience designed for mindful consumption and also provides digital gift cards, allowing customers to share the beverage experience with others.","BRĒZ creates non-alcoholic drinks with THC, CBD, and Lion's Mane for a calming, social experience.",2023-01-01,active,for_profit,11-50,220515,209078,0.0,-0.3,-1.6,https://www.linkedin.com/company/drinkbrez,74830.0,221999.5,-0.232772497513662,0.4755,177.0,2.975,391793.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,Unknown,Unknown,private,N/A,0.0,0.0,"Food and Beverage,Manufacturing,Wine And Spirits","West Palm Beach,Florida,United States,North America",West Palm Beach,Florida,United States,1.0,Kathryn Goetzke,Independent,0.0,0.0,2.0,unknown,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d03d5f6e-66bb-4a97-8e95-8f1847557091,accelPay,"E-Commerce Infrastructure for the Alcohol Industry. Payments, Compliance, and Fulfillment handled for brands, and marketplaces.","E-Commerce Infrastructure for the Alcohol Industry. Payments, Compliance, and Fulfillment handled for brands, and marketplaces.",2019-08-01,active,for_profit,11-50,221211,209736,-0.1,-0.5,1.1,https://www.linkedin.com/company/accelpay/,18014.0,8824.33333333333,-0.0014965910980544,0.6506,989.0,3.9157,1186600.0,0.0,0.0,0.0,1.0,0.0,seed,1.0,seed,seed,private,N/A,0.0,0.0,"E-Commerce,E-Commerce Platforms,Financial Services,Food and Beverage,Retail Technology,Wine And Spirits","New York,New York,United States,North America",New York,New York,United States,3.0,"Jim Saunders,Josh Waller,Shehryar Hussain",Independent,0.0,0.0,0.0,unknown,17.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
4e934e17-fef2-449a-96d8-27bbdfbdc958,Awaysis Capital,"Awaysis Capital represents the rapidly expanding market for middle-upper scale vacation house ownership in desirable places, offering attractive returns to owners and outstanding vacation experiences to travelers, while producing significant returns for investors.",Awaysis Capital is a real estate and hospitality development firm with a strong emphasis on prop tech.,2021-01-01,active,for_profit,11-50,222138,210614,0.0,1.4,0.6,https://www.linkedin.com/company/77588109/admin/,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,1100000.0,0.0,0.0,1.0,1100000.0,Unknown,1.0,ipo,post_ipo_debt,public,AWCA,0.0,0.0,"Hospitality,Real Estate,Real Estate Investment","Miramar Beach,Florida,United States,North America",Miramar Beach,Florida,United States,2.0,"Andrew Trumbach,Michael Singh",Independent,0.0,0.0,0.0,unknown,4.0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
36306e2c-0751-433f-9bd8-529d716726a2,Scorpius Biomanufacturing,"Scorpius Biomanufacturing operates as an integrated contract development and manufacturing organization (CDMO) within the biotechnology industry. It specializes in the development and manufacturing of large molecules, offering services across mammalian, microbial, and cell therapies. The company focuses on providing comprehensive biologics solutions, including clinical manufacturing projects for both mammalian and microbial products. Scorpius Biomanufacturing aims to support the biotechnology sector by offering capacity and expertise in the development and manufacturing of biologics and new modalities, catering to the needs of its clients from development through to manufacturing.","Scorpius Biomanufacturing is a CDMO specializing in mammalian, microbial, and cell therapies for biologics development and manufacturing.",2020-01-01,active,for_profit,51-100,222257,210726,0.0,0.0,-0.2,https://www.linkedin.com/company/scorpius-biomanufacturing,2408.0,1813.66666666667,1.45213849287169,0.6059,56.0,1.7986,4558871.0,1500000.0,1500000.0,1500000.0,1.0,1500000.0,post_ipo_equity,1.0,ipo,post_ipo_equity,public,SCPX,0.0,0.0,"Analytics,Biotechnology,Manufacturing,Test and Measurement","San Antonio,Texas,United States,North America",San Antonio,Texas,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,4.0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1
47ade5dc-5611-41f2-beae-189a731a7369,Evolve,"The Evolve approach centers on integrating the powerful insights from psychedelic experiences into everyday life.

With guided support from our leaders, Members can achieve personal breakthroughs while also contributing to Evolve’s overall mission of cultivating a happier and healthier society.",Evolve provides an integrative approach to personal transformation through the power of psychedelics & alternative modalities.,2020-01-01,active,for_profit,1-10,223653,212055,0.1,0.1,-0.2,https://www.linkedin.com/company/8evolve,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,0.0,0.0,0.0,1.0,0.0,Unknown,1.0,Unknown,non_equity_assistance,private,N/A,0.0,0.0,Wellness,"Miami,Florida,United States,North America",Miami,Florida,United States,2.0,"Irina Vlada,Jennifer Todd",Independent,0.0,0.0,0.0,unknown,5.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
a4cabf03-436b-4a86-b532-0b5442f39488,BLACE,BLACE is a booking platform for unique vacant spaces that are used for memorable events ranging from corporate receptions to product launches and conferences. It was founded in 2018 and is headquartered in New York City.,Blace is an online marketplace for booking unique event spaces.,2018-10-01,active,for_profit,11-50,223881,212272,0.2,0.7,0.0,https://www.linkedin.com/company/blaceco/,5010.0,5825.66666666667,0.0262187628021303,0.5148,434.0,2.4527,2999668.0,0.0,0.0,0.0,1.0,0.0,series_unknown,1.0,Unknown,series_unknown,private,N/A,0.0,0.0,"E-Commerce,Event Management,Events,Marketplace,Real Estate","New York,New York,United States,North America",New York,New York,United States,1.0,Robin Fisher,Independent,0.0,0.0,1.0,unknown,6.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
9b874688-fd03-4105-941f-bbe5443de4ca,Core City Fitness,"Core City Fitness's mission is to create a family of Humble, Hungry, and Happy people.","Core City Fitness's mission is to create a family of Humble, Hungry, and Happy people.",2020-05-01,active,for_profit,1-10,224083,212462,0.0,0.1,-0.2,https://www.linkedin.com/company/core-city-fitness,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,5000.0,0.0,0.0,1.0,5000.0,Unknown,1.0,Unknown,grant,private,N/A,0.0,0.0,"Fitness,Hospitality,Recreation,Wellness","Detroit,Michigan,United States,North America",Detroit,Michigan,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,3.0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
629fdf97-1239-41e4-bb72-9d5859699798,Clutch Delivery,Clutch Delivery is an on-campus food delivery service for higher education institutions that delivers food directly to students' dormitories from on-campus dining halls and eateries.,Clutch Delivery is an on-campus food delivery service for higher educational institutions.,2020-01-01,active,for_profit,1-10,224601,212961,0.2,-0.1,-0.1,https://www.linkedin.com/company/clutch-delivery-llc,0.0,0.0,0.0,0.5572,238.0,2.2011,30181969.0,5000.0,0.0,0.0,1.0,5000.0,Unknown,1.0,Unknown,grant,private,N/A,0.0,0.0,"Delivery Service,Food Delivery","Syracuse,New York,United States,North America",Syracuse,New York,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,3.0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1
c15c1842-9531-445f-b69a-5661352cb22b,Sniffspot,Sniffpost connects dog owners with safe play spaces. Users may sign up to visit private yards or sign up to become a host and get paid to share their yards with pup friends.,Sniffpost connects dog owners with safe play spaces.,2018-03-01,active,for_profit,1-10,226169,214433,0.0,0.0,-0.5,https://www.linkedin.com/company/sniffspot/,319230.0,355492.666666667,0.336870626368886,0.5173,311.0,2.763,126156.0,0.0,0.0,0.0,2.0,0.0,seed,5.0,seed,seed,private,N/A,0.0,0.0,"Information Technology,Mobile Apps,Peer to Peer,Pet,Software","Seattle,Washington,United States,North America",Seattle,Washington,United States,1.0,David Adams,Independent,0.0,0.0,3.0,unknown,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
cebea759-46ef-4d5c-bd5e-9552a3fc2285,Frontier Carbon Solutions,Frontier Carbon Solutions provides carbon sequestration services to reduce regional greenhouse gas emissions.,Frontier Carbon Solutions provides carbon sequestration services to reduce regional greenhouse gas emissions.,2021-08-01,active,for_profit,1-10,226370,214619,-0.1,-0.4,0.2,https://www.linkedin.com/company/frontier-carbon-solutions,633.0,518.333333333333,30.65,0.2701,426.0,3.3633,8248534.0,0.0,0.0,0.0,1.0,0.0,private_equity,1.0,private_equity,private_equity,private,N/A,0.0,0.0,"Energy,Industrial,Oil and Gas","Irving,Texas,United States,North America",Irving,Texas,United States,2.0,unknown,Independent,0.0,0.0,0.0,unknown,8.0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
5badce49-3197-4506-a1cd-c7ac5cea0c44,Content Lab,"Content Lab is a marketing agency that offers influencer marketing, user-generated content, and live studio production services.","Content Lab is a marketing agency that offers influencer marketing, user-generated content, and live studio production services.",2020-01-01,active,for_profit,11-50,226750,214978,0.0,0.8,-0.2,https://www.linkedin.com/company/content-lab-inc,1976.0,1687.16666666667,-0.342866644496176,0.5881,58.0,1.5749,4975397.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,m_and_a,Unknown,private,N/A,0.0,0.0,"Advertising,Content,Marketing,Video","Salt Lake City,Utah,United States,North America",Salt Lake City,Utah,United States,3.0,"Allen Loh,Amy Xie,Zach Thorne",Acquired,0.0,0.0,0.0,unknown,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
18a18659-89af-40a2-9ec2-1714b16677fa,Cytiva,"Cytiva, a global provider of technologies and services that help advance and accelerate the development and manufacture of therapeutics. Cytiva brings speed, efficiency and capacity to research and manufacturing workflows, enabling the development, manufacture and delivery of transformative medicines to patients.",Cytiva is a global provider of technologies and services that help advance and accelerate the development of therapeutics.,2020-01-01,active,for_profit,10001+,228395,216546,0.0,-0.3,-0.9,unknown,253792.0,220362.0,0.284775587481902,0.6442,740.0,8.5455,151233.0,0.0,0.0,0.0,1.0,0.0,Unknown,1.0,m_and_a,grant,private,N/A,0.0,0.0,"Health Diagnostics,Manufacturing","Marlborough,Massachusetts,United States,North America",Marlborough,Massachusetts,United States,2.0,unknown,Consolidator,5.0,0.0,0.0,unknown,6.0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
4b8e626f-88c5-4ce8-a5b4-09cd8e248507,Ellit Groups,"Ellit Groups is an IT solutions provider for healthcare that offers strategies, tactical execution, and patient-centric solutions that enable their clients to transform their businesses, serve their customers, and improve patients’ lives.",Ellit Groups is a healthcare IT solutions provider.,2019-01-01,active,for_profit,51-100,228608,216747,0.0,0.0,-0.2,https://www.linkedin.com/company/ellit-groups/,305.0,1162.5,-0.393638170974155,0.4197,19.0,1.5803,11871240.0,0.0,0.0,0.0,0.0,0.0,Unknown,1.0,m_and_a,Unknown,private,N/A,0.0,0.0,"Consulting,Health Care,Information Technology,Professional Services,Software","Spring,Texas,United States,North America",Spring,Texas,United States,1.0,Pamela Saechow,Acquired,0.0,0.0,0.0,unknown,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
